TACC:  Starting up job 10024619 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L2.txt 0.00126635 0.00126381 2.54e-06
1 Pubmed_feat_L2.txt 0.00115701 0.0011551 1.909e-06
2 Pubmed_feat_L2.txt 0.00130236 0.00130043 1.928e-06
3 Pubmed_feat_L2.txt 0.00139944 0.0013975 1.943e-06
4 Pubmed_feat_L2.txt 0.00125957 0.00125772 1.841e-06
5 Pubmed_feat_L2.txt 0.00134793 0.00134592 2.018e-06
6 Pubmed_feat_L2.txt 0.00123511 0.00123312 1.995e-06
7 Pubmed_feat_L2.txt 0.00133643 0.00133441 2.022e-06
8 Pubmed_feat_L2.txt 0.00113448 0.00113248 1.993e-06
9 Pubmed_feat_L2.txt 0.00141635 0.00141442 1.925e-06
10 Pubmed_feat_L2.txt 0.00135711 0.00135512 1.985e-06
11 Pubmed_feat_L2.txt 0.0013446 0.00134254 2.062e-06
12 Pubmed_feat_L2.txt 0.00139536 0.00139345 1.904e-06
13 Pubmed_feat_L2.txt 0.00129378 0.0012916 2.173e-06
14 Pubmed_feat_L2.txt 0.00130304 0.00130091 2.128e-06
15 Pubmed_feat_L2.txt 0.00125558 0.00125365 1.928e-06
16 Pubmed_feat_L2.txt 0.00112189 0.00111992 1.971e-06
17 Pubmed_feat_L2.txt 0.00115915 0.0011573 1.845e-06
18 Pubmed_feat_L2.txt 0.00136729 0.00136536 1.931e-06
19 Pubmed_feat_L2.txt 0.00122879 0.0012266 2.19e-06
20 Pubmed_feat_L2.txt 0.00136035 0.00135809 2.253e-06
21 Pubmed_feat_L2.txt 0.00135804 0.00135613 1.91e-06
22 Pubmed_feat_L2.txt 0.00122949 0.00122753 1.965e-06
23 Pubmed_feat_L2.txt 0.00133623 0.00133428 1.953e-06
24 Pubmed_feat_L2.txt 0.00130733 0.00130533 2.004e-06
25 Pubmed_feat_L2.txt 0.0013077 0.00130579 1.916e-06
26 Pubmed_feat_L2.txt 0.00142511 0.00142312 1.989e-06
27 Pubmed_feat_L2.txt 0.00131114 0.00130926 1.88e-06
28 Pubmed_feat_L2.txt 0.00138598 0.00138408 1.9e-06
29 Pubmed_feat_L2.txt 0.00138913 0.00138714 1.982e-06
30 Pubmed_feat_L2.txt 0.0013959 0.00138675 9.149e-06
31 Pubmed_feat_L2.txt 0.00125907 0.00125719 1.88e-06
32 Pubmed_feat_L2.txt 0.00125617 0.00125417 2.006e-06
33 Pubmed_feat_L2.txt 0.0012259 0.00122375 2.148e-06
34 Pubmed_feat_L2.txt 0.00131477 0.00131266 2.11e-06
35 Pubmed_feat_L2.txt 0.00145808 0.00145614 1.944e-06
36 Pubmed_feat_L2.txt 0.00137632 0.00137424 2.08e-06
37 Pubmed_feat_L2.txt 0.00129527 0.00129339 1.88e-06
38 Pubmed_feat_L2.txt 0.0013649 0.00136289 2.016e-06
39 Pubmed_feat_L2.txt 0.00128551 0.00128355 1.953e-06
40 Pubmed_feat_L2.txt 0.00135568 0.00135373 1.948e-06
41 Pubmed_feat_L2.txt 0.00128036 0.00127846 1.903e-06
42 Pubmed_feat_L2.txt 0.00138304 0.00138108 1.966e-06
43 Pubmed_feat_L2.txt 0.0012839 0.00128204 1.86e-06
44 Pubmed_feat_L2.txt 0.00134452 0.00134263 1.883e-06
45 Pubmed_feat_L2.txt 0.0012899 0.00128797 1.934e-06
46 Pubmed_feat_L2.txt 0.00121575 0.00121384 1.911e-06
47 Pubmed_feat_L2.txt 0.00131703 0.00131506 1.97e-06
48 Pubmed_feat_L2.txt 0.00125175 0.00124938 2.371e-06
49 Pubmed_feat_L2.txt 0.00122194 0.00121988 2.056e-06
50 Pubmed_feat_L2.txt 0.0013042 0.00130233 1.868e-06
51 Pubmed_feat_L2.txt 0.00135416 0.0013521 2.056e-06
52 Pubmed_feat_L2.txt 0.00129468 0.00129268 2.002e-06
53 Pubmed_feat_L2.txt 0.00138757 0.00138562 1.957e-06
54 Pubmed_feat_L2.txt 0.00125308 0.00125109 1.992e-06
55 Pubmed_feat_L2.txt 0.00129128 0.0012893 1.976e-06
56 Pubmed_feat_L2.txt 0.00137164 0.0013697 1.945e-06
57 Pubmed_feat_L2.txt 0.00129571 0.00129371 1.993e-06
58 Pubmed_feat_L2.txt 0.00126456 0.00126249 2.062e-06
59 Pubmed_feat_L2.txt 0.00135766 0.00135566 1.999e-06
60 Pubmed_feat_L2.txt 0.00137873 0.00137685 1.872e-06
61 Pubmed_feat_L2.txt 0.00133101 0.00132899 2.02e-06
62 Pubmed_feat_L2.txt 0.0013281 0.00132618 1.926e-06
63 Pubmed_feat_L2.txt 0.00127731 0.00127522 2.084e-06
64 Pubmed_feat_L2.txt 0.00119434 0.0011923 2.039e-06
65 Pubmed_feat_L2.txt 0.00136636 0.00136414 2.216e-06
66 Pubmed_feat_L2.txt 0.00139384 0.00139193 1.912e-06
67 Pubmed_feat_L2.txt 0.00133693 0.00133491 2.017e-06
68 Pubmed_feat_L2.txt 0.00127109 0.00126891 2.182e-06
69 Pubmed_feat_L2.txt 0.00133468 0.00133272 1.96e-06
70 Pubmed_feat_L2.txt 0.00135912 0.0013571 2.025e-06
71 Pubmed_feat_L2.txt 0.00137455 0.00137259 1.956e-06
72 Pubmed_feat_L2.txt 0.00140434 0.00140227 2.067e-06
73 Pubmed_feat_L2.txt 0.00134348 0.00134114 2.337e-06
74 Pubmed_feat_L2.txt 0.00137112 0.00136918 1.946e-06
75 Pubmed_feat_L2.txt 0.00135374 0.00135182 1.921e-06
76 Pubmed_feat_L2.txt 0.00132723 0.00132534 1.887e-06
77 Pubmed_feat_L2.txt 0.00133181 0.00132977 2.038e-06
78 Pubmed_feat_L2.txt 0.0013355 0.00133358 1.925e-06
79 Pubmed_feat_L2.txt 0.00140469 0.00140276 1.935e-06
80 Pubmed_feat_L2.txt 0.00135141 0.00134944 1.968e-06
81 Pubmed_feat_L2.txt 0.00138009 0.00137793 2.154e-06
82 Pubmed_feat_L2.txt 0.00135971 0.00135779 1.915e-06
83 Pubmed_feat_L2.txt 0.00134282 0.00134073 2.085e-06
84 Pubmed_feat_L2.txt 0.00136644 0.00136451 1.929e-06
85 Pubmed_feat_L2.txt 0.00128972 0.0012878 1.927e-06
86 Pubmed_feat_L2.txt 0.00140876 0.00140673 2.031e-06
87 Pubmed_feat_L2.txt 0.00137122 0.00136926 1.964e-06
88 Pubmed_feat_L2.txt 0.00130162 0.00129946 2.164e-06
89 Pubmed_feat_L2.txt 0.00134088 0.0013389 1.988e-06
90 Pubmed_feat_L2.txt 0.00139015 0.00138827 1.881e-06
91 Pubmed_feat_L2.txt 0.00131336 0.00131137 1.991e-06
92 Pubmed_feat_L2.txt 0.00139645 0.00139451 1.944e-06
93 Pubmed_feat_L2.txt 0.00134808 0.00134619 1.89e-06
94 Pubmed_feat_L2.txt 0.00133937 0.00133731 2.064e-06
95 Pubmed_feat_L2.txt 0.00142645 0.00142426 2.185e-06
96 Pubmed_feat_L2.txt 0.00119573 0.00119342 2.312e-06
97 Pubmed_feat_L2.txt 0.00141901 0.00141677 2.233e-06
98 Pubmed_feat_L2.txt 0.00133686 0.00133485 2.004e-06
99 Pubmed_feat_L2.txt 0.00139616 0.00139419 1.971e-06
100 Pubmed_feat_L2.txt 0.00133264 0.00133054 2.097e-06
101 Pubmed_feat_L2.txt 0.00134891 0.00134686 2.046e-06
102 Pubmed_feat_L2.txt 0.00146288 0.00146093 1.949e-06
103 Pubmed_feat_L2.txt 0.00133159 0.00132959 1.999e-06
104 Pubmed_feat_L2.txt 0.00131258 0.00131041 2.161e-06
105 Pubmed_feat_L2.txt 0.00136938 0.00136749 1.886e-06
106 Pubmed_feat_L2.txt 0.00127198 0.00126984 2.135e-06
107 Pubmed_feat_L2.txt 0.00151251 0.00151028 2.227e-06
108 Pubmed_feat_L2.txt 0.00129838 0.00129644 1.931e-06
109 Pubmed_feat_L2.txt 0.00134992 0.001348 1.918e-06
110 Pubmed_feat_L2.txt 0.00144697 0.001445 1.972e-06
111 Pubmed_feat_L2.txt 0.0013545 0.00135257 1.933e-06
112 Pubmed_feat_L2.txt 0.00121267 0.00121077 1.905e-06
113 Pubmed_feat_L2.txt 0.00133326 0.00133082 2.438e-06
114 Pubmed_feat_L2.txt 0.00129337 0.00129144 1.93e-06
115 Pubmed_feat_L2.txt 0.0012746 0.00127257 2.025e-06
116 Pubmed_feat_L2.txt 0.00126599 0.00126406 1.936e-06
117 Pubmed_feat_L2.txt 0.00132831 0.00132637 1.945e-06
118 Pubmed_feat_L2.txt 0.00128296 0.00128096 2.006e-06
119 Pubmed_feat_L2.txt 0.00136009 0.00135817 1.919e-06
120 Pubmed_feat_L2.txt 0.00134581 0.00134371 2.099e-06
121 Pubmed_feat_L2.txt 0.00130288 0.00130092 1.962e-06
122 Pubmed_feat_L2.txt 0.00138426 0.00138231 1.949e-06
123 Pubmed_feat_L2.txt 0.00144971 0.00144775 1.959e-06
124 Pubmed_feat_L2.txt 0.00136422 0.00136234 1.88e-06
125 Pubmed_feat_L2.txt 0.00131403 0.00131209 1.941e-06
126 Pubmed_feat_L2.txt 0.00146955 0.00146767 1.875e-06
127 Pubmed_feat_L2.txt 0.00145429 0.00145237 1.926e-06
128 Pubmed_feat_L2.txt 0.00128076 0.00127878 1.987e-06
129 Pubmed_feat_L2.txt 0.0013805 0.00137858 1.913e-06
130 Pubmed_feat_L2.txt 0.00124308 0.00124114 1.945e-06
131 Pubmed_feat_L2.txt 0.00131018 0.00130821 1.97e-06
132 Pubmed_feat_L2.txt 0.00125558 0.00125341 2.17e-06
133 Pubmed_feat_L2.txt 0.0013439 0.00134199 1.909e-06
134 Pubmed_feat_L2.txt 0.00136257 0.00136063 1.937e-06
135 Pubmed_feat_L2.txt 0.00145977 0.00145785 1.914e-06
136 Pubmed_feat_L2.txt 0.00141135 0.00140942 1.926e-06
137 Pubmed_feat_L2.txt 0.00136815 0.00136617 1.984e-06
138 Pubmed_feat_L2.txt 0.00136367 0.00136174 1.933e-06
139 Pubmed_feat_L2.txt 0.00129003 0.00128806 1.967e-06
