TACC:  Starting up job 10024619 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.00102946 0.00102824 1.219e-06
1 Cora_feat_L2.txt 0.00102822 0.00102743 7.87e-07
2 Cora_feat_L2.txt 0.000877958 0.000877188 7.7e-07
3 Cora_feat_L2.txt 0.00117982 0.00117882 1.001e-06
4 Cora_feat_L2.txt 0.00090682 0.000905975 8.45e-07
5 Cora_feat_L2.txt 0.00100091 0.000999993 9.14e-07
6 Cora_feat_L2.txt 0.00105285 0.00105205 8.08e-07
7 Cora_feat_L2.txt 0.00109995 0.00109906 8.93e-07
8 Cora_feat_L2.txt 0.000969439 0.000968646 7.93e-07
9 Cora_feat_L2.txt 0.00112583 0.00112501 8.21e-07
10 Cora_feat_L2.txt 0.00109971 0.00109886 8.56e-07
11 Cora_feat_L2.txt 0.00104521 0.00104433 8.8e-07
12 Cora_feat_L2.txt 0.00110831 0.00110751 8.03e-07
13 Cora_feat_L2.txt 0.00108213 0.00108129 8.4e-07
14 Cora_feat_L2.txt 0.00116884 0.00116803 8.02e-07
15 Cora_feat_L2.txt 0.00106338 0.00106258 7.97e-07
16 Cora_feat_L2.txt 0.00110554 0.00110481 7.25e-07
17 Cora_feat_L2.txt 0.0011487 0.00114798 7.17e-07
18 Cora_feat_L2.txt 0.00114122 0.00114045 7.67e-07
19 Cora_feat_L2.txt 0.0010912 0.00109038 8.18e-07
20 Cora_feat_L2.txt 0.00109438 0.00109351 8.69e-07
21 Cora_feat_L2.txt 0.00107861 0.00107769 9.25e-07
22 Cora_feat_L2.txt 0.00111918 0.00111839 7.97e-07
23 Cora_feat_L2.txt 0.00108312 0.00108223 8.96e-07
24 Cora_feat_L2.txt 0.00108009 0.00107926 8.28e-07
25 Cora_feat_L2.txt 0.00101535 0.00101456 7.94e-07
26 Cora_feat_L2.txt 0.00122888 0.001228 8.82e-07
27 Cora_feat_L2.txt 0.00104545 0.00104461 8.46e-07
28 Cora_feat_L2.txt 0.00103818 0.0010374 7.82e-07
29 Cora_feat_L2.txt 0.000997874 0.00099698 8.94e-07
30 Cora_feat_L2.txt 0.00106862 0.00106784 7.82e-07
31 Cora_feat_L2.txt 0.000966501 0.00096554 9.61e-07
32 Cora_feat_L2.txt 0.00097777 0.000977026 7.44e-07
33 Cora_feat_L2.txt 0.0011604 0.00115966 7.47e-07
34 Cora_feat_L2.txt 0.000995451 0.000994768 6.83e-07
35 Cora_feat_L2.txt 0.00101875 0.00101774 1.002e-06
36 Cora_feat_L2.txt 0.000965238 0.000964599 6.39e-07
37 Cora_feat_L2.txt 0.000979876 0.000979176 7e-07
38 Cora_feat_L2.txt 0.00104301 0.00104215 8.58e-07
39 Cora_feat_L2.txt 0.000979105 0.000978183 9.22e-07
40 Cora_feat_L2.txt 0.000999183 0.000998425 7.58e-07
41 Cora_feat_L2.txt 0.00101449 0.00101361 8.76e-07
42 Cora_feat_L2.txt 0.00101903 0.0010182 8.38e-07
43 Cora_feat_L2.txt 0.00108124 0.00108036 8.79e-07
44 Cora_feat_L2.txt 0.00100803 0.00100721 8.11e-07
45 Cora_feat_L2.txt 0.00105955 0.00105873 8.15e-07
46 Cora_feat_L2.txt 0.00105562 0.00105481 8.02e-07
47 Cora_feat_L2.txt 0.00103793 0.00103706 8.72e-07
48 Cora_feat_L2.txt 0.000952395 0.000951406 9.89e-07
49 Cora_feat_L2.txt 0.00091404 0.000913103 9.37e-07
50 Cora_feat_L2.txt 0.000933001 0.000932133 8.68e-07
51 Cora_feat_L2.txt 0.00102384 0.00102291 9.31e-07
52 Cora_feat_L2.txt 0.000887498 0.000886699 7.99e-07
53 Cora_feat_L2.txt 0.00105864 0.00105782 8.22e-07
54 Cora_feat_L2.txt 0.00106084 0.00106003 8.1e-07
55 Cora_feat_L2.txt 0.00096515 0.000964193 9.57e-07
56 Cora_feat_L2.txt 0.00107571 0.00107489 8.24e-07
57 Cora_feat_L2.txt 0.00101835 0.00101752 8.24e-07
58 Cora_feat_L2.txt 0.000999883 0.000998948 9.35e-07
59 Cora_feat_L2.txt 0.001008 0.00100721 7.94e-07
60 Cora_feat_L2.txt 0.00103855 0.00103763 9.23e-07
61 Cora_feat_L2.txt 0.00114141 0.00114051 9.06e-07
62 Cora_feat_L2.txt 0.0010801 0.00107937 7.37e-07
63 Cora_feat_L2.txt 0.00105382 0.00105303 7.93e-07
64 Cora_feat_L2.txt 0.0009787 0.000977911 7.89e-07
65 Cora_feat_L2.txt 0.00105268 0.00105183 8.49e-07
66 Cora_feat_L2.txt 0.00106712 0.0010663 8.23e-07
67 Cora_feat_L2.txt 0.00100654 0.00100572 8.21e-07
68 Cora_feat_L2.txt 0.00101954 0.00101881 7.32e-07
69 Cora_feat_L2.txt 0.000928829 0.00092798 8.49e-07
70 Cora_feat_L2.txt 0.00112637 0.0011256 7.74e-07
71 Cora_feat_L2.txt 0.0010873 0.00108643 8.78e-07
72 Cora_feat_L2.txt 0.00104006 0.00103924 8.23e-07
73 Cora_feat_L2.txt 0.00115294 0.00115208 8.53e-07
74 Cora_feat_L2.txt 0.00115852 0.00115769 8.36e-07
75 Cora_feat_L2.txt 0.00112353 0.00112256 9.67e-07
76 Cora_feat_L2.txt 0.0011439 0.00114304 8.6e-07
77 Cora_feat_L2.txt 0.00112917 0.00112821 9.63e-07
78 Cora_feat_L2.txt 0.00107366 0.00107281 8.44e-07
79 Cora_feat_L2.txt 0.00106428 0.00106333 9.51e-07
