TACC:  Starting up job 10024619 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L2.txt 0.00122313 0.00122068 2.451e-06
1 Pubmed_feat_L2.txt 0.00118464 0.00118272 1.92e-06
2 Pubmed_feat_L2.txt 0.0011981 0.00119613 1.97e-06
3 Pubmed_feat_L2.txt 0.00119084 0.00118887 1.963e-06
4 Pubmed_feat_L2.txt 0.00110961 0.0011075 2.111e-06
5 Pubmed_feat_L2.txt 0.0012185 0.00121647 2.024e-06
6 Pubmed_feat_L2.txt 0.00127974 0.00127782 1.924e-06
7 Pubmed_feat_L2.txt 0.00122118 0.00121913 2.051e-06
8 Pubmed_feat_L2.txt 0.00114671 0.00114476 1.951e-06
9 Pubmed_feat_L2.txt 0.00122723 0.0012253 1.934e-06
10 Pubmed_feat_L2.txt 0.00118914 0.00118719 1.952e-06
11 Pubmed_feat_L2.txt 0.00116593 0.001164 1.932e-06
12 Pubmed_feat_L2.txt 0.00121983 0.00121771 2.115e-06
13 Pubmed_feat_L2.txt 0.00126293 0.00126097 1.953e-06
14 Pubmed_feat_L2.txt 0.00119867 0.00119673 1.942e-06
15 Pubmed_feat_L2.txt 0.00123811 0.00123595 2.169e-06
16 Pubmed_feat_L2.txt 0.00110284 0.00110094 1.902e-06
17 Pubmed_feat_L2.txt 0.00110409 0.00110188 2.215e-06
18 Pubmed_feat_L2.txt 0.00117068 0.00116881 1.869e-06
19 Pubmed_feat_L2.txt 0.0011798 0.00117786 1.938e-06
20 Pubmed_feat_L2.txt 0.00118238 0.00118027 2.113e-06
21 Pubmed_feat_L2.txt 0.00127885 0.00127679 2.062e-06
22 Pubmed_feat_L2.txt 0.00119503 0.00119286 2.163e-06
23 Pubmed_feat_L2.txt 0.0011988 0.00119687 1.936e-06
24 Pubmed_feat_L2.txt 0.00135507 0.0013529 2.165e-06
25 Pubmed_feat_L2.txt 0.00123213 0.00123014 1.997e-06
26 Pubmed_feat_L2.txt 0.001232 0.00123009 1.906e-06
27 Pubmed_feat_L2.txt 0.00123394 0.00123207 1.866e-06
28 Pubmed_feat_L2.txt 0.00120562 0.00120329 2.327e-06
29 Pubmed_feat_L2.txt 0.00120199 0.0012 1.989e-06
30 Pubmed_feat_L2.txt 0.00135447 0.00135243 2.038e-06
31 Pubmed_feat_L2.txt 0.00135679 0.00135482 1.967e-06
32 Pubmed_feat_L2.txt 0.00126149 0.00125946 2.029e-06
33 Pubmed_feat_L2.txt 0.00121376 0.00121185 1.91e-06
34 Pubmed_feat_L2.txt 0.00122218 0.00122026 1.919e-06
35 Pubmed_feat_L2.txt 0.00121627 0.00121433 1.938e-06
36 Pubmed_feat_L2.txt 0.00135007 0.00134778 2.291e-06
37 Pubmed_feat_L2.txt 0.00126162 0.00125969 1.935e-06
38 Pubmed_feat_L2.txt 0.00128365 0.00128167 1.978e-06
39 Pubmed_feat_L2.txt 0.00119985 0.00119772 2.129e-06
40 Pubmed_feat_L2.txt 0.00133216 0.00133024 1.926e-06
41 Pubmed_feat_L2.txt 0.00119781 0.00119591 1.902e-06
42 Pubmed_feat_L2.txt 0.00120777 0.0012058 1.971e-06
43 Pubmed_feat_L2.txt 0.00128884 0.0012869 1.933e-06
44 Pubmed_feat_L2.txt 0.00127661 0.00127465 1.958e-06
45 Pubmed_feat_L2.txt 0.00127454 0.00127261 1.932e-06
46 Pubmed_feat_L2.txt 0.00121757 0.00121568 1.891e-06
47 Pubmed_feat_L2.txt 0.00133472 0.00133279 1.935e-06
48 Pubmed_feat_L2.txt 0.00116137 0.00115909 2.283e-06
49 Pubmed_feat_L2.txt 0.00116488 0.00116276 2.114e-06
50 Pubmed_feat_L2.txt 0.00130209 0.00130013 1.96e-06
51 Pubmed_feat_L2.txt 0.00128154 0.00127953 2.017e-06
