TACC:  Starting up job 10024619 
TACC:  Starting parallel tasks... 
0 Citeseer_feat_L1.txt 0.00204878 0.00204624 2.539e-06
1 Citeseer_feat_L1.txt 0.00204093 0.00203942 1.506e-06
2 Citeseer_feat_L1.txt 0.0020882 0.00208514 3.061e-06
3 Citeseer_feat_L1.txt 0.00216244 0.00215972 2.719e-06
4 Citeseer_feat_L1.txt 0.00204193 0.00203935 2.573e-06
5 Citeseer_feat_L1.txt 0.00205293 0.00205043 2.492e-06
6 Citeseer_feat_L1.txt 0.00207454 0.00207217 2.367e-06
7 Citeseer_feat_L1.txt 0.00205614 0.00205397 2.173e-06
8 Citeseer_feat_L1.txt 0.00208616 0.00208408 2.072e-06
9 Citeseer_feat_L1.txt 0.00201278 0.00201051 2.277e-06
10 Citeseer_feat_L1.txt 0.00208564 0.00208318 2.459e-06
11 Citeseer_feat_L1.txt 0.00207267 0.0020699 2.766e-06
12 Citeseer_feat_L1.txt 0.00216848 0.00216636 2.126e-06
13 Citeseer_feat_L1.txt 0.00206638 0.00206384 2.54e-06
14 Citeseer_feat_L1.txt 0.00209268 0.00209041 2.276e-06
15 Citeseer_feat_L1.txt 0.00205902 0.00205684 2.182e-06
16 Citeseer_feat_L1.txt 0.0021092 0.00210699 2.205e-06
17 Citeseer_feat_L1.txt 0.00212796 0.0021254 2.563e-06
18 Citeseer_feat_L1.txt 0.00214806 0.00214606 2.002e-06
19 Citeseer_feat_L1.txt 0.00211227 0.00211042 1.853e-06
20 Citeseer_feat_L1.txt 0.00216665 0.00216444 2.216e-06
21 Citeseer_feat_L1.txt 0.00214449 0.00214212 2.367e-06
22 Citeseer_feat_L1.txt 0.00217459 0.00217223 2.355e-06
23 Citeseer_feat_L1.txt 0.00212331 0.00212107 2.249e-06
24 Citeseer_feat_L1.txt 0.00244708 0.00244468 2.397e-06
25 Citeseer_feat_L1.txt 0.00243995 0.00243733 2.623e-06
26 Citeseer_feat_L1.txt 0.0020563 0.00205401 2.288e-06
27 Citeseer_feat_L1.txt 0.00213554 0.00213282 2.715e-06
28 Citeseer_feat_L1.txt 0.00254866 0.00254637 2.285e-06
29 Citeseer_feat_L1.txt 0.00247627 0.00247369 2.581e-06
30 Citeseer_feat_L1.txt 0.00250431 0.00250179 2.512e-06
31 Citeseer_feat_L1.txt 0.00247159 0.00246966 1.937e-06
32 Citeseer_feat_L1.txt 0.00190378 0.00190137 2.403e-06
33 Citeseer_feat_L1.txt 0.00193581 0.00193323 2.576e-06
34 Citeseer_feat_L1.txt 0.0019171 0.00191512 1.975e-06
35 Citeseer_feat_L1.txt 0.00194683 0.00194437 2.455e-06
36 Citeseer_feat_L1.txt 0.00192817 0.00192615 2.025e-06
37 Citeseer_feat_L1.txt 0.00199977 0.00199726 2.508e-06
38 Citeseer_feat_L1.txt 0.00196898 0.00196082 8.165e-06
39 Citeseer_feat_L1.txt 0.00201786 0.00201546 2.403e-06
40 Citeseer_feat_L1.txt 0.00191507 0.00191307 1.996e-06
41 Citeseer_feat_L1.txt 0.00191376 0.00191133 2.429e-06
42 Citeseer_feat_L1.txt 0.00196221 0.00195458 7.625e-06
43 Citeseer_feat_L1.txt 0.00191727 0.00191477 2.506e-06
44 Citeseer_feat_L1.txt 0.00192809 0.00192572 2.373e-06
45 Citeseer_feat_L1.txt 0.00195894 0.00195655 2.389e-06
46 Citeseer_feat_L1.txt 0.00196726 0.00196494 2.322e-06
47 Citeseer_feat_L1.txt 0.00192556 0.00192294 2.628e-06
48 Citeseer_feat_L1.txt 0.00197568 0.00197239 3.298e-06
49 Citeseer_feat_L1.txt 0.00206869 0.00206648 2.209e-06
50 Citeseer_feat_L1.txt 0.00205462 0.00205219 2.435e-06
51 Citeseer_feat_L1.txt 0.00191032 0.001908 2.313e-06
52 Citeseer_feat_L1.txt 0.00203016 0.00202814 2.013e-06
53 Citeseer_feat_L1.txt 0.00206615 0.00206376 2.381e-06
54 Citeseer_feat_L1.txt 0.00194955 0.00194702 2.53e-06
55 Citeseer_feat_L1.txt 0.00202514 0.00202311 2.022e-06
56 Citeseer_feat_L1.txt 0.00196127 0.00195925 2.023e-06
57 Citeseer_feat_L1.txt 0.00199118 0.00198913 2.05e-06
58 Citeseer_feat_L1.txt 0.00196928 0.00196743 1.852e-06
59 Citeseer_feat_L1.txt 0.0020276 0.00202497 2.627e-06
