TACC:  Starting up job 10024559 
TACC:  Starting parallel tasks... 
0 Pubmed_feat_L2.txt 0.00176783 0.00175857 9.254e-06
1 Pubmed_feat_L2.txt 0.000938139 0.000929285 8.854e-06
2 Pubmed_feat_L2.txt 0.0022061 0.002197 9.099e-06
3 Pubmed_feat_L2.txt 0.00119968 0.00119104 8.642e-06
4 Pubmed_feat_L2.txt 0.00145735 0.00144793 9.419e-06
5 Pubmed_feat_L2.txt 0.000911073 0.000901874 9.199e-06
6 Pubmed_feat_L2.txt 0.00200613 0.0019971 9.028e-06
7 Pubmed_feat_L2.txt 0.00116294 0.0011542 8.737e-06
8 Pubmed_feat_L2.txt 0.0019427 0.00193378 8.923e-06
9 Pubmed_feat_L2.txt 0.000919897 0.000911097 8.8e-06
10 Pubmed_feat_L2.txt 0.00192852 0.00191966 8.861e-06
11 Pubmed_feat_L2.txt 0.00109198 0.00108316 8.816e-06
12 Pubmed_feat_L2.txt 0.00203593 0.00202697 8.967e-06
13 Pubmed_feat_L2.txt 0.00103695 0.0010282 8.753e-06
14 Pubmed_feat_L2.txt 0.00196116 0.00195219 8.979e-06
15 Pubmed_feat_L2.txt 0.00104093 0.00103227 8.66e-06
16 Pubmed_feat_L2.txt 0.00214824 0.00213931 8.925e-06
17 Pubmed_feat_L2.txt 0.00101893 0.00101026 8.663e-06
18 Pubmed_feat_L2.txt 0.0019925 0.00198364 8.863e-06
19 Pubmed_feat_L2.txt 0.00107997 0.00107122 8.743e-06
20 Pubmed_feat_L2.txt 0.00195159 0.00194249 9.103e-06
21 Pubmed_feat_L2.txt 0.000926424 0.000917637 8.787e-06
22 Pubmed_feat_L2.txt 0.00197016 0.00196123 8.928e-06
23 Pubmed_feat_L2.txt 0.00102452 0.00101531 9.209e-06
24 Pubmed_feat_L2.txt 0.00206102 0.00205205 8.969e-06
25 Pubmed_feat_L2.txt 0.00103272 0.00102398 8.737e-06
26 Pubmed_feat_L2.txt 0.00205866 0.00204965 9.013e-06
27 Pubmed_feat_L2.txt 0.00114303 0.00113393 9.094e-06
28 Pubmed_feat_L2.txt 0.00205922 0.00204946 9.764e-06
29 Pubmed_feat_L2.txt 0.00103333 0.00102459 8.739e-06
30 Pubmed_feat_L2.txt 0.00215115 0.00214185 9.299e-06
31 Pubmed_feat_L2.txt 0.00106713 0.00105833 8.799e-06
32 Pubmed_feat_L2.txt 0.00187012 0.00186113 8.982e-06
33 Pubmed_feat_L2.txt 0.000959001 0.000949814 9.187e-06
34 Pubmed_feat_L2.txt 0.00214528 0.00213637 8.901e-06
35 Pubmed_feat_L2.txt 0.00113866 0.00112957 9.093e-06
36 Pubmed_feat_L2.txt 0.00155651 0.00154744 9.071e-06
37 Pubmed_feat_L2.txt 0.000939966 0.000931269 8.697e-06
38 Pubmed_feat_L2.txt 0.00211214 0.00210296 9.177e-06
39 Pubmed_feat_L2.txt 0.00115697 0.00114801 8.969e-06
40 Pubmed_feat_L2.txt 0.00199346 0.00198441 9.048e-06
41 Pubmed_feat_L2.txt 0.000981709 0.000972869 8.84e-06
42 Pubmed_feat_L2.txt 0.00209599 0.00208661 9.378e-06
43 Pubmed_feat_L2.txt 0.00111214 0.00110338 8.757e-06
44 Pubmed_feat_L2.txt 0.00214993 0.00213984 1.0095e-05
45 Pubmed_feat_L2.txt 0.000982621 0.000973547 9.074e-06
46 Pubmed_feat_L2.txt 0.0021005 0.00209141 9.085e-06
47 Pubmed_feat_L2.txt 0.0011196 0.00111081 8.792e-06
48 Pubmed_feat_L2.txt 0.00153637 0.0015264 9.969e-06
49 Pubmed_feat_L2.txt 0.00102974 0.00102068 9.059e-06
50 Pubmed_feat_L2.txt 0.00151371 0.00150489 8.822e-06
51 Pubmed_feat_L2.txt 0.0011477 0.00113888 8.821e-06
52 Pubmed_feat_L2.txt 0.00160466 0.00159555 9.111e-06
53 Pubmed_feat_L2.txt 0.0010153 0.00100642 8.877e-06
54 Pubmed_feat_L2.txt 0.00207894 0.00206966 9.279e-06
55 Pubmed_feat_L2.txt 0.00113833 0.00112942 8.908e-06
56 Pubmed_feat_L2.txt 0.0019851 0.00197622 8.874e-06
57 Pubmed_feat_L2.txt 0.00103289 0.00102418 8.708e-06
58 Pubmed_feat_L2.txt 0.00202623 0.00201728 8.943e-06
59 Pubmed_feat_L2.txt 0.00118002 0.00117088 9.143e-06
60 Pubmed_feat_L2.txt 0.00196494 0.00195594 9.003e-06
61 Pubmed_feat_L2.txt 0.00102413 0.00101522 8.908e-06
62 Pubmed_feat_L2.txt 0.0021751 0.0021662 8.896e-06
63 Pubmed_feat_L2.txt 0.00115275 0.00114394 8.811e-06
64 Pubmed_feat_L2.txt 0.00189511 0.00188564 9.476e-06
65 Pubmed_feat_L2.txt 0.0010043 0.000995416 8.879e-06
66 Pubmed_feat_L2.txt 0.00215614 0.00214671 9.424e-06
67 Pubmed_feat_L2.txt 0.00117428 0.00116555 8.729e-06
68 Pubmed_feat_L2.txt 0.0015631 0.00155386 9.242e-06
69 Pubmed_feat_L2.txt 0.000978641 0.00096981 8.831e-06
70 Pubmed_feat_L2.txt 0.00206132 0.00205259 8.728e-06
71 Pubmed_feat_L2.txt 0.00111039 0.00110158 8.804e-06
72 Pubmed_feat_L2.txt 0.00191421 0.00190522 8.997e-06
73 Pubmed_feat_L2.txt 0.000951436 0.000942603 8.833e-06
74 Pubmed_feat_L2.txt 0.00198873 0.00197986 8.876e-06
75 Pubmed_feat_L2.txt 0.0011646 0.00115566 8.937e-06
76 Pubmed_feat_L2.txt 0.00211704 0.00210769 9.346e-06
77 Pubmed_feat_L2.txt 0.000990868 0.000981955 8.913e-06
78 Pubmed_feat_L2.txt 0.00203932 0.00203031 9.01e-06
79 Pubmed_feat_L2.txt 0.00111741 0.00110865 8.764e-06
80 Pubmed_feat_L2.txt 0.00208622 0.00207717 9.053e-06
81 Pubmed_feat_L2.txt 0.000996165 0.000987261 8.904e-06
82 Pubmed_feat_L2.txt 0.00204493 0.00203542 9.506e-06
83 Pubmed_feat_L2.txt 0.00116118 0.00115122 9.96e-06
84 Pubmed_feat_L2.txt 0.00200209 0.00199281 9.284e-06
85 Pubmed_feat_L2.txt 0.000970939 0.000961981 8.958e-06
86 Pubmed_feat_L2.txt 0.00211461 0.00210577 8.844e-06
87 Pubmed_feat_L2.txt 0.00108635 0.0010777 8.649e-06
88 Pubmed_feat_L2.txt 0.00207373 0.00206475 8.98e-06
89 Pubmed_feat_L2.txt 0.000964579 0.000955777 8.802e-06
90 Pubmed_feat_L2.txt 0.0021286 0.00211952 9.084e-06
91 Pubmed_feat_L2.txt 0.00118196 0.00117277 9.193e-06
92 Pubmed_feat_L2.txt 0.00214167 0.00213284 8.834e-06
93 Pubmed_feat_L2.txt 0.00100145 0.000992292 9.153e-06
94 Pubmed_feat_L2.txt 0.00213037 0.0021211 9.266e-06
95 Pubmed_feat_L2.txt 0.00110836 0.00109918 9.18e-06
96 Pubmed_feat_L2.txt 0.00192165 0.00191183 9.814e-06
97 Pubmed_feat_L2.txt 0.00101083 0.001002 8.828e-06
98 Pubmed_feat_L2.txt 0.00219329 0.00218448 8.809e-06
99 Pubmed_feat_L2.txt 0.00125106 0.0012419 9.154e-06
100 Pubmed_feat_L2.txt 0.00168157 0.00167245 9.118e-06
101 Pubmed_feat_L2.txt 0.000938192 0.000929167 9.025e-06
102 Pubmed_feat_L2.txt 0.0021039 0.00209514 8.761e-06
103 Pubmed_feat_L2.txt 0.00119863 0.00118984 8.791e-06
104 Pubmed_feat_L2.txt 0.00209144 0.00208232 9.126e-06
105 Pubmed_feat_L2.txt 0.000972479 0.000963605 8.874e-06
106 Pubmed_feat_L2.txt 0.00205122 0.00204235 8.872e-06
107 Pubmed_feat_L2.txt 0.00116606 0.00115719 8.861e-06
108 Pubmed_feat_L2.txt 0.00211979 0.00211059 9.197e-06
109 Pubmed_feat_L2.txt 0.000893708 0.000885015 8.693e-06
110 Pubmed_feat_L2.txt 0.0020595 0.00205054 8.965e-06
111 Pubmed_feat_L2.txt 0.0010737 0.00106501 8.694e-06
112 Pubmed_feat_L2.txt 0.00146728 0.00145828 9.004e-06
113 Pubmed_feat_L2.txt 0.00101862 0.00100955 9.065e-06
114 Pubmed_feat_L2.txt 0.00148965 0.00148043 9.217e-06
115 Pubmed_feat_L2.txt 0.00106049 0.00105175 8.741e-06
116 Pubmed_feat_L2.txt 0.00150836 0.00149945 8.917e-06
117 Pubmed_feat_L2.txt 0.00099889 0.000990011 8.879e-06
118 Pubmed_feat_L2.txt 0.00205259 0.00204365 8.94e-06
119 Pubmed_feat_L2.txt 0.00109134 0.00108254 8.803e-06
120 Pubmed_feat_L2.txt 0.00191007 0.00190103 9.038e-06
121 Pubmed_feat_L2.txt 0.000973067 0.00096444 8.627e-06
122 Pubmed_feat_L2.txt 0.00201761 0.00200857 9.042e-06
123 Pubmed_feat_L2.txt 0.00113485 0.0011262 8.645e-06
124 Pubmed_feat_L2.txt 0.00190495 0.00189566 9.298e-06
125 Pubmed_feat_L2.txt 0.00092214 0.000913477 8.663e-06
126 Pubmed_feat_L2.txt 0.00212529 0.0021164 8.885e-06
127 Pubmed_feat_L2.txt 0.00105638 0.00104784 8.543e-06
128 Pubmed_feat_L2.txt 0.00181185 0.00180309 8.756e-06
129 Pubmed_feat_L2.txt 0.000916109 0.000907206 8.903e-06
130 Pubmed_feat_L2.txt 0.00203164 0.00202314 8.498e-06
131 Pubmed_feat_L2.txt 0.00108269 0.00107376 8.927e-06
132 Pubmed_feat_L2.txt 0.00150921 0.00150062 8.594e-06
133 Pubmed_feat_L2.txt 0.000940971 0.000932338 8.633e-06
134 Pubmed_feat_L2.txt 0.00195814 0.00194936 8.775e-06
135 Pubmed_feat_L2.txt 0.00111111 0.00110229 8.825e-06
