TACC:  Starting up job 10024621 
TACC:  Starting parallel tasks... 
0 Cora_feat_L2.txt 0.000828458 0.000827846 6.12e-07
1 Cora_feat_L2.txt 0.000810948 0.000810255 6.93e-07
2 Cora_feat_L2.txt 0.000838786 0.000838275 5.11e-07
3 Cora_feat_L2.txt 0.000782949 0.000782196 7.53e-07
4 Cora_feat_L2.txt 0.000751236 0.000750693 5.43e-07
5 Cora_feat_L2.txt 0.000814969 0.000814313 6.56e-07
6 Cora_feat_L2.txt 0.000762996 0.00076246 5.36e-07
7 Cora_feat_L2.txt 0.000822892 0.000822117 7.75e-07
8 Cora_feat_L2.txt 0.000776713 0.000776178 5.35e-07
9 Cora_feat_L2.txt 0.000767716 0.000767021 6.95e-07
10 Cora_feat_L2.txt 0.000790058 0.000789495 5.63e-07
11 Cora_feat_L2.txt 0.000775716 0.000774982 7.34e-07
12 Cora_feat_L2.txt 0.000830083 0.000829562 5.21e-07
13 Cora_feat_L2.txt 0.000826122 0.000825367 7.55e-07
14 Cora_feat_L2.txt 0.000847099 0.000846573 5.26e-07
15 Cora_feat_L2.txt 0.000872023 0.000871437 5.86e-07
16 Cora_feat_L2.txt 0.000829118 0.000828611 5.07e-07
17 Cora_feat_L2.txt 0.00086193 0.00086129 6.4e-07
18 Cora_feat_L2.txt 0.000847152 0.000846614 5.38e-07
19 Cora_feat_L2.txt 0.000827598 0.000826913 6.85e-07
20 Cora_feat_L2.txt 0.000858795 0.000858123 6.72e-07
21 Cora_feat_L2.txt 0.000857813 0.000857228 5.85e-07
22 Cora_feat_L2.txt 0.000823676 0.000823133 5.43e-07
23 Cora_feat_L2.txt 0.000831455 0.000830801 6.54e-07
24 Cora_feat_L2.txt 0.000876761 0.000876168 5.93e-07
25 Cora_feat_L2.txt 0.000862318 0.000861691 6.27e-07
26 Cora_feat_L2.txt 0.000899826 0.000899339 4.87e-07
27 Cora_feat_L2.txt 0.000892245 0.00089149 7.55e-07
28 Cora_feat_L2.txt 0.000903761 0.000903152 6.09e-07
29 Cora_feat_L2.txt 0.000916202 0.000915609 5.93e-07
30 Cora_feat_L2.txt 0.000862686 0.000862188 4.98e-07
31 Cora_feat_L2.txt 0.000908821 0.000908195 6.26e-07
32 Cora_feat_L2.txt 0.000884572 0.000884098 4.74e-07
33 Cora_feat_L2.txt 0.000890802 0.000890162 6.4e-07
34 Cora_feat_L2.txt 0.000938066 0.000937628 4.38e-07
35 Cora_feat_L2.txt 0.000920118 0.000919618 5e-07
36 Cora_feat_L2.txt 0.000941005 0.000940563 4.42e-07
37 Cora_feat_L2.txt 0.000947122 0.00094634 7.82e-07
38 Cora_feat_L2.txt 0.000958474 0.000957904 5.7e-07
39 Cora_feat_L2.txt 0.000939083 0.000938463 6.2e-07
40 Cora_feat_L2.txt 0.000933405 0.000932821 5.84e-07
41 Cora_feat_L2.txt 0.000911972 0.000911246 7.26e-07
42 Cora_feat_L2.txt 0.000908747 0.000908229 5.18e-07
43 Cora_feat_L2.txt 0.000969257 0.00096871 5.47e-07
44 Cora_feat_L2.txt 0.000970237 0.000969685 5.52e-07
45 Cora_feat_L2.txt 0.000980086 0.000979479 6.07e-07
46 Cora_feat_L2.txt 0.000975146 0.000974594 5.52e-07
47 Cora_feat_L2.txt 0.00100596 0.00100526 7.01e-07
48 Cora_feat_L2.txt 0.000945777 0.000945122 6.55e-07
49 Cora_feat_L2.txt 0.000936625 0.000936114 5.11e-07
50 Cora_feat_L2.txt 0.00100453 0.00100383 6.91e-07
51 Cora_feat_L2.txt 0.000939493 0.000938942 5.51e-07
52 Cora_feat_L2.txt 0.00100007 0.000999442 6.32e-07
53 Cora_feat_L2.txt 0.00102833 0.00102778 5.44e-07
54 Cora_feat_L2.txt 0.000988408 0.000987748 6.6e-07
55 Cora_feat_L2.txt 0.000976858 0.000976272 5.86e-07
56 Cora_feat_L2.txt 0.000956759 0.000956071 6.88e-07
57 Cora_feat_L2.txt 0.000977621 0.00097707 5.51e-07
58 Cora_feat_L2.txt 0.000955011 0.000954368 6.43e-07
59 Cora_feat_L2.txt 0.00100951 0.00100891 5.99e-07
60 Cora_feat_L2.txt 0.000962271 0.00096166 6.11e-07
61 Cora_feat_L2.txt 0.00103046 0.0010299 5.61e-07
62 Cora_feat_L2.txt 0.00102295 0.00102231 6.38e-07
63 Cora_feat_L2.txt 0.000985296 0.000984739 5.57e-07
64 Cora_feat_L2.txt 0.00106084 0.00106014 6.96e-07
65 Cora_feat_L2.txt 0.00103447 0.00103372 7.47e-07
66 Cora_feat_L2.txt 0.00099565 0.000994935 7.15e-07
67 Cora_feat_L2.txt 0.00109799 0.00109732 6.76e-07
68 Cora_feat_L2.txt 0.00103997 0.00103935 6.28e-07
69 Cora_feat_L2.txt 0.00107619 0.00107564 5.47e-07
70 Cora_feat_L2.txt 0.000996304 0.000995719 5.85e-07
71 Cora_feat_L2.txt 0.00107663 0.00107609 5.35e-07
72 Cora_feat_L2.txt 0.00109571 0.001095 7.07e-07
73 Cora_feat_L2.txt 0.00100652 0.00100583 6.82e-07
74 Cora_feat_L2.txt 0.00109374 0.00109294 8.05e-07
75 Cora_feat_L2.txt 0.00110133 0.00110064 6.88e-07
76 Cora_feat_L2.txt 0.0010199 0.00101924 6.64e-07
77 Cora_feat_L2.txt 0.00109107 0.00109026 8.09e-07
78 Cora_feat_L2.txt 0.00103155 0.00103088 6.63e-07
79 Cora_feat_L2.txt 0.00103007 0.00102926 8.04e-07
80 Cora_feat_L2.txt 0.00111976 0.0011192 5.68e-07
81 Cora_feat_L2.txt 0.00104243 0.00104179 6.46e-07
82 Cora_feat_L2.txt 0.0011207 0.00112003 6.68e-07
83 Cora_feat_L2.txt 0.00104457 0.00104385 7.18e-07
84 Cora_feat_L2.txt 0.00104577 0.00104509 6.78e-07
85 Cora_feat_L2.txt 0.00111837 0.00111759 7.74e-07
86 Cora_feat_L2.txt 0.00113713 0.00113652 6.06e-07
87 Cora_feat_L2.txt 0.00105688 0.00105612 7.63e-07
88 Cora_feat_L2.txt 0.00109563 0.00109488 7.53e-07
89 Cora_feat_L2.txt 0.00106357 0.00106284 7.28e-07
90 Cora_feat_L2.txt 0.00113986 0.00113913 7.27e-07
91 Cora_feat_L2.txt 0.00114973 0.00114906 6.7e-07
92 Cora_feat_L2.txt 0.00114706 0.00114632 7.36e-07
93 Cora_feat_L2.txt 0.00115727 0.0011565 7.76e-07
94 Cora_feat_L2.txt 0.00115242 0.00115175 6.62e-07
95 Cora_feat_L2.txt 0.00120142 0.00120085 5.73e-07
96 Cora_feat_L2.txt 0.00114165 0.00114106 5.88e-07
97 Cora_feat_L2.txt 0.00117511 0.00117438 7.3e-07
98 Cora_feat_L2.txt 0.0012068 0.00120616 6.37e-07
99 Cora_feat_L2.txt 0.00118333 0.0011826 7.38e-07
100 Cora_feat_L2.txt 0.00116918 0.00116852 6.53e-07
101 Cora_feat_L2.txt 0.0011569 0.00115627 6.35e-07
102 Cora_feat_L2.txt 0.00118063 0.00118002 6.1e-07
103 Cora_feat_L2.txt 0.00121335 0.00121262 7.32e-07
104 Cora_feat_L2.txt 0.00119272 0.00119209 6.36e-07
105 Cora_feat_L2.txt 0.00120694 0.00120616 7.77e-07
106 Cora_feat_L2.txt 0.00118646 0.00118573 7.35e-07
107 Cora_feat_L2.txt 0.00120772 0.00120694 7.81e-07
108 Cora_feat_L2.txt 0.00123093 0.00123028 6.47e-07
109 Cora_feat_L2.txt 0.00121947 0.00121871 7.62e-07
110 Cora_feat_L2.txt 0.00121154 0.00121086 6.73e-07
111 Cora_feat_L2.txt 0.00125314 0.00125236 7.73e-07
112 Cora_feat_L2.txt 0.00121129 0.00121059 6.95e-07
113 Cora_feat_L2.txt 0.00123258 0.0012319 6.81e-07
114 Cora_feat_L2.txt 0.00124091 0.00124022 6.96e-07
115 Cora_feat_L2.txt 0.00123084 0.00123009 7.47e-07
116 Cora_feat_L2.txt 0.00126838 0.00126776 6.23e-07
117 Cora_feat_L2.txt 0.00127213 0.00127137 7.68e-07
118 Cora_feat_L2.txt 0.00125223 0.00125157 6.59e-07
119 Cora_feat_L2.txt 0.00124191 0.0012412 7.02e-07
120 Cora_feat_L2.txt 0.00120159 0.00120089 7e-07
121 Cora_feat_L2.txt 0.0012021 0.00120128 8.22e-07
122 Cora_feat_L2.txt 0.00121776 0.00121708 6.83e-07
123 Cora_feat_L2.txt 0.00133302 0.00133236 6.61e-07
124 Cora_feat_L2.txt 0.00134836 0.00134765 7.07e-07
125 Cora_feat_L2.txt 0.00130398 0.00130331 6.7e-07
126 Cora_feat_L2.txt 0.00129 0.00128934 6.6e-07
127 Cora_feat_L2.txt 0.00133933 0.00133866 6.72e-07
128 Cora_feat_L2.txt 0.00122269 0.00122202 6.67e-07
129 Cora_feat_L2.txt 0.00130612 0.00130551 6.14e-07
130 Cora_feat_L2.txt 0.00128655 0.00128597 5.89e-07
131 Cora_feat_L2.txt 0.00133211 0.00133157 5.47e-07
132 Cora_feat_L2.txt 0.00132298 0.00132231 6.76e-07
133 Cora_feat_L2.txt 0.00132571 0.00132516 5.52e-07
134 Cora_feat_L2.txt 0.00130522 0.00130455 6.76e-07
135 Cora_feat_L2.txt 0.00127028 0.00126973 5.48e-07
136 Cora_feat_L2.txt 0.0013204 0.00131973 6.73e-07
137 Cora_feat_L2.txt 0.00129978 0.00129923 5.52e-07
138 Cora_feat_L2.txt 0.00127214 0.00127147 6.65e-07
139 Cora_feat_L2.txt 0.00136304 0.0013625 5.35e-07
140 Cora_feat_L2.txt 0.00134958 0.00134894 6.37e-07
141 Cora_feat_L2.txt 0.00131273 0.00131221 5.15e-07
142 Cora_feat_L2.txt 0.00129871 0.00129814 5.73e-07
143 Cora_feat_L2.txt 0.00138698 0.00138654 4.37e-07
144 Cora_feat_L2.txt 0.00132332 0.00132263 6.89e-07
